FlightDate,UniqueCarrier,Carrier,Origin,OriginCityName,OriginState,Dest,DestCityName,DestState,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,ArrTime,ArrDelay,ArrDelayMinutes,ArrivalDelayGroups,Cancelled,ActualElapsedTime,AirTime,Distance
1/10/2014,AA,AA,LAX,"Los Angeles, CA",CA,MCO,"Orlando, FL",FL,2146,-9,0,0,-1,521,-4,0,-1,0,275,248,2218
1/11/2014,AA,AA,LAX,"Los Angeles, CA",CA,MCO,"Orlando, FL",FL,2155,0,0,0,0,515,-10,0,-1,0,260,243,2218
1/12/2014,AA,AA,LAX,"Los Angeles, CA",CA,MCO,"Orlando, FL",FL,2151,-4,0,0,-1,509,-16,0,-2,0,258,238,2218
1/13/2014,AA,AA,LAX,"Los Angeles, CA",CA,MCO,"Orlando, FL",FL,2154,-1,0,0,-1,514,-11,0,-1,0,260,245,2218
1/14/2014,AA,AA,LAX,"Los Angeles, CA",CA,MCO,"Orlando, FL",FL,2141,-14,0,0,-1,515,-10,0,-1,0,274,246,2218
1/15/2014,AA,AA,LAX,"Los Angeles, CA",CA,MCO,"Orlando, FL",FL,2308,73,73,1,4,655,90,90,6,0,287,261,2218
1/16/2014,AA,AA,LAX,"Los Angeles, CA",CA,MCO,"Orlando, FL",FL,2400,125,125,1,8,733,128,128,8,0,273,255,2218
1/17/2014,AA,AA,LAX,"Los Angeles, CA",CA,MCO,"Orlando, FL",FL,2150,-5,0,0,-1,504,-21,0,-2,0,254,237,2218
1/18/2014,AA,AA,LAX,"Los Angeles, CA",CA,MCO,"Orlando, FL",FL,2150,-5,0,0,-1,507,-18,0,-2,0,257,240,2218
1/19/2014,AA,AA,LAX,"Los Angeles, CA",CA,MCO,"Orlando, FL",FL,2146,-9,0,0,-1,513,-12,0,-1,0,267,240,2218
1/20/2014,AA,AA,LAX,"Los Angeles, CA",CA,MCO,"Orlando, FL",FL,2201,6,6,0,0,512,-13,0,-1,0,251,227,2218
1/21/2014,AA,AA,LAX,"Los Angeles, CA",CA,MCO,"Orlando, FL",FL,2147,-8,0,0,-1,511,-14,0,-1,0,264,239,2218
1/22/2014,AA,AA,LAX,"Los Angeles, CA",CA,MCO,"Orlando, FL",FL,2152,-3,0,0,-1,513,-12,0,-1,0,261,235,2218
1/23/2014,AA,AA,LAX,"Los Angeles, CA",CA,MCO,"Orlando, FL",FL,2148,-7,0,0,-1,502,-23,0,-2,0,254,224,2218
1/24/2014,AA,AA,LAX,"Los Angeles, CA",CA,MCO,"Orlando, FL",FL,2158,3,3,0,0,523,-2,0,-1,0,265,246,2218
1/25/2014,AA,AA,LAX,"Los Angeles, CA",CA,MCO,"Orlando, FL",FL,2149,-6,0,0,-1,458,-27,0,-2,0,249,234,2218
1/26/2014,AA,AA,LAX,"Los Angeles, CA",CA,MCO,"Orlando, FL",FL,2147,-8,0,0,-1,501,-24,0,-2,0,254,235,2218
1/27/2014,AA,AA,LAX,"Los Angeles, CA",CA,MCO,"Orlando, FL",FL,2151,-4,0,0,-1,511,-14,0,-1,0,260,240,2218
1/28/2014,AA,AA,LAX,"Los Angeles, CA",CA,MCO,"Orlando, FL",FL,2149,-6,0,0,-1,512,-13,0,-1,0,263,245,2218
1/29/2014,AA,AA,LAX,"Los Angeles, CA",CA,MCO,"Orlando, FL",FL,2149,-6,0,0,-1,507,-18,0,-2,0,258,240,2218
1/30/2014,AA,AA,LAX,"Los Angeles, CA",CA,MCO,"Orlando, FL",FL,2149,-6,0,0,-1,521,-4,0,-1,0,272,245,2218
1/31/2014,AA,AA,LAX,"Los Angeles, CA",CA,MCO,"Orlando, FL",FL,2150,-5,0,0,-1,529,4,4,0,0,279,241,2218
1/1/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,931,1,1,0,0,1204,-6,0,-1,0,333,305,2218
1/2/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,943,13,13,0,0,1206,-4,0,-1,0,323,297,2218
1/3/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,934,4,4,0,0,1201,-9,0,-1,0,327,295,2218
1/4/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,951,21,21,1,1,1256,46,46,3,0,365,332,2218
1/5/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,927,-3,0,0,-1,1200,-10,0,-1,0,333,312,2218
1/6/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,929,-1,0,0,-1,1202,-8,0,-1,0,333,309,2218
1/7/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,941,11,11,0,0,1212,2,2,0,0,331,309,2218
1/8/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,926,-4,0,0,-1,1148,-22,0,-2,0,322,295,2218
1/9/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,925,-5,0,0,-1,1153,-17,0,-2,0,328,309,2218
1/10/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,920,-10,0,0,-1,1149,-21,0,-2,0,329,298,2218
1/11/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,1013,43,43,1,2,1236,26,26,1,0,323,301,2218
1/12/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,932,2,2,0,0,1159,-11,0,-1,0,327,308,2218
1/13/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,926,-4,0,0,-1,1152,-18,0,-2,0,326,302,2218
1/14/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,930,0,0,0,0,1202,-8,0,-1,0,332,303,2218
1/15/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,925,-5,0,0,-1,1129,-41,0,-2,0,304,284,2218
1/16/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,916,-14,0,0,-1,1155,-15,0,-1,0,339,300,2218
1/17/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,922,-8,0,0,-1,1200,-10,0,-1,0,338,307,2218
1/18/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,925,-5,0,0,-1,1153,-17,0,-2,0,328,299,2218
1/19/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,930,0,0,0,0,1155,-15,0,-1,0,325,300,2218
1/20/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,929,-1,0,0,-1,1205,-5,0,-1,0,336,313,2218
1/21/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,923,-7,0,0,-1,1208,-2,0,-1,0,345,311,2218
1/22/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,922,-8,0,0,-1,1154,-16,0,-2,0,332,318,2218
1/23/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,928,-2,0,0,-1,1156,-14,0,-1,0,328,307,2218
1/24/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,925,-5,0,0,-1,1217,7,7,0,0,352,313,2218
1/25/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,928,-2,0,0,-1,1148,-22,0,-2,0,320,301,2218
1/26/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,924,-6,0,0,-1,1158,-12,0,-1,0,334,303,2218
1/27/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,923,-7,0,0,-1,1153,-17,0,-2,0,330,306,2218
1/28/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,929,-1,0,0,-1,1201,-9,0,-1,0,332,315,2218
1/29/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,923,-7,0,0,-1,1202,-8,0,-1,0,339,309,2218
1/30/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,923,-7,0,0,-1,1156,-14,0,-1,0,333,314,2218
1/31/2014,AA,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,934,4,4,0,0,1205,-5,0,-1,0,331,312,2218
1/1/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,843,-2,0,0,-1,1637,7,7,0,0,294,268,2342
1/2/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,843,-2,0,0,-1,1643,13,13,0,0,300,271,2342
1/3/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,841,-4,0,0,-1,1636,6,6,0,0,295,260,2342
1/4/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,905,20,20,1,1,1635,5,5,0,0,270,252,2342
1/5/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,857,12,12,0,0,1624,-6,0,-1,0,267,245,2342
1/6/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,851,6,6,0,0,1646,16,16,1,0,295,272,2342
1/7/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,845,0,0,0,0,1642,12,12,0,0,297,265,2342
1/8/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,842,-3,0,0,-1,1632,2,2,0,0,290,262,2342
1/9/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,843,-2,0,0,-1,1622,-8,0,-1,0,279,253,2342
1/10/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,840,-5,0,0,-1,1627,-3,0,-1,0,287,260,2342
1/11/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,843,-2,0,0,-1,1634,4,4,0,0,291,260,2342
1/12/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,844,-1,0,0,-1,1622,-8,0,-1,0,278,253,2342
1/13/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,855,10,10,0,0,1636,6,6,0,0,281,248,2342
1/14/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,844,-1,0,0,-1,1639,9,9,0,0,295,261,2342
1/15/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,839,-6,0,0,-1,1649,19,19,1,0,310,279,2342
1/16/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,845,0,0,0,0,1649,19,19,1,0,304,268,2342
1/17/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,838,-7,0,0,-1,1637,7,7,0,0,299,266,2342
1/18/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,844,-1,0,0,-1,1637,7,7,0,0,293,255,2342
1/19/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,841,-4,0,0,-1,1629,-1,0,-1,0,288,262,2342
1/20/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,840,-5,0,0,-1,1617,-13,0,-1,0,277,249,2342
1/21/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,835,-10,0,0,-1,1559,-31,0,-2,0,264,242,2342
1/22/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,842,-3,0,0,-1,1629,-1,0,-1,0,287,259,2342
1/23/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,837,-8,0,0,-1,1622,-8,0,-1,0,285,241,2342
1/24/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,842,-3,0,0,-1,1617,-13,0,-1,0,275,249,2342
1/25/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,839,-6,0,0,-1,1613,-17,0,-2,0,274,251,2342
1/26/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,845,0,0,0,0,1626,-4,0,-1,0,281,254,2342
1/27/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,839,-6,0,0,-1,1625,-5,0,-1,0,286,260,2342
1/28/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,839,-6,0,0,-1,1621,-9,0,-1,0,282,254,2342
1/29/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,841,-4,0,0,-1,1621,-9,0,-1,0,280,258,2342
1/30/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,842,-3,0,0,-1,1632,2,2,0,0,290,261,2342
1/31/2014,AA,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,847,2,2,0,0,1629,-1,0,-1,0,282,260,2342
1/1/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1536,1,1,0,0,1657,2,2,0,0,81,52,337
1/2/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1547,12,12,0,0,1704,9,9,0,0,77,52,337
1/3/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1532,-3,0,0,-1,1645,-10,0,-1,0,73,53,337
1/4/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1543,8,8,0,0,1652,-3,0,-1,0,69,53,337
1/5/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1532,-3,0,0,-1,1644,-11,0,-1,0,72,51,337
1/6/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1529,-6,0,0,-1,1653,-2,0,-1,0,84,54,337
1/7/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1533,-2,0,0,-1,1647,-8,0,-1,0,74,55,337
1/8/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1538,3,3,0,0,1656,1,1,0,0,78,60,337
1/9/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1536,1,1,0,0,1701,6,6,0,0,85,58,337
1/10/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1527,-8,0,0,-1,1641,-14,0,-1,0,74,57,337
1/11/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1532,-3,0,0,-1,1652,-3,0,-1,0,80,55,337
1/12/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1533,-2,0,0,-1,1651,-4,0,-1,0,78,55,337
1/13/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1531,-4,0,0,-1,1646,-9,0,-1,0,75,56,337
1/14/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1538,3,3,0,0,1651,-4,0,-1,0,73,53,337
1/15/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1538,3,3,0,0,1648,-7,0,-1,0,70,53,337
1/16/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1531,-4,0,0,-1,1638,-17,0,-2,0,67,50,337
1/17/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1556,21,21,1,1,1706,11,11,0,0,70,51,337
1/18/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1540,5,5,0,0,1649,-6,0,-1,0,69,52,337
1/19/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1530,-5,0,0,-1,1637,-18,0,-2,0,67,51,337
1/20/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1535,0,0,0,0,1641,-14,0,-1,0,66,52,337
1/21/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1526,-9,0,0,-1,1632,-23,0,-2,0,66,51,337
1/22/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1531,-4,0,0,-1,1641,-14,0,-1,0,70,53,337
1/23/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1530,-5,0,0,-1,1706,11,11,0,0,96,57,337
1/24/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1529,-6,0,0,-1,1648,-7,0,-1,0,79,56,337
1/25/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1526,-9,0,0,-1,1633,-22,0,-2,0,67,52,337
1/26/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1531,-4,0,0,-1,1638,-17,0,-2,0,67,53,337
1/27/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1529,-6,0,0,-1,1642,-13,0,-1,0,73,55,337
1/28/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1534,-1,0,0,-1,1643,-12,0,-1,0,69,54,337
1/29/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1527,-8,0,0,-1,1658,3,3,0,0,91,58,337
1/30/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1532,-3,0,0,-1,1644,-11,0,-1,0,72,57,337
1/31/2014,AA,AA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,1532,-3,0,0,-1,1655,0,0,0,0,83,62,337
1/1/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1733,-7,0,0,-1,1856,-14,0,-1,0,83,53,337
1/2/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1748,8,8,0,0,1914,4,4,0,0,86,55,337
1/3/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1734,-6,0,0,-1,1855,-15,0,-1,0,81,56,337
1/4/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1739,-1,0,0,-1,1856,-14,0,-1,0,77,56,337
1/5/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1735,-5,0,0,-1,1857,-13,0,-1,0,82,55,337
1/6/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1739,-1,0,0,-1,1859,-11,0,-1,0,80,52,337
1/7/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1740,0,0,0,0,1856,-14,0,-1,0,76,55,337
1/8/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1735,-5,0,0,-1,1854,-16,0,-2,0,79,52,337
1/9/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1752,12,12,0,0,1908,-2,0,-1,0,76,51,337
1/10/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1728,-12,0,0,-1,1836,-34,0,-2,0,68,51,337
1/11/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1733,-7,0,0,-1,1848,-22,0,-2,0,75,52,337
1/12/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1737,-3,0,0,-1,1911,1,1,0,0,94,53,337
1/13/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1737,-3,0,0,-1,1856,-14,0,-1,0,79,56,337
1/14/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1737,-3,0,0,-1,1858,-12,0,-1,0,81,58,337
1/15/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1733,-7,0,0,-1,1854,-16,0,-2,0,81,54,337
1/16/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1738,-2,0,0,-1,1859,-11,0,-1,0,81,56,337
1/17/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1748,8,8,0,0,1912,2,2,0,0,84,53,337
1/18/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1737,-3,0,0,-1,1900,-10,0,-1,0,83,57,337
1/19/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1731,-9,0,0,-1,1852,-18,0,-2,0,81,55,337
1/20/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1736,-4,0,0,-1,1855,-15,0,-1,0,79,56,337
1/21/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1731,-9,0,0,-1,1854,-16,0,-2,0,83,57,337
1/22/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1733,-7,0,0,-1,1902,-8,0,-1,0,89,58,337
1/23/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1746,6,6,0,0,1903,-7,0,-1,0,77,53,337
1/24/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1731,-9,0,0,-1,1858,-12,0,-1,0,87,55,337
1/25/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1732,-8,0,0,-1,1846,-24,0,-2,0,74,54,337
1/26/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1735,-5,0,0,-1,1847,-23,0,-2,0,72,52,337
1/27/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1733,-7,0,0,-1,1852,-18,0,-2,0,79,51,337
1/28/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1731,-9,0,0,-1,1853,-17,0,-2,0,82,54,337
1/29/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1738,-2,0,0,-1,1858,-12,0,-1,0,80,53,337
1/30/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1732,-8,0,0,-1,1904,-6,0,-1,0,92,60,337
1/31/2014,AA,AA,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1736,-4,0,0,-1,1852,-18,0,-2,0,76,52,337
1/1/2014,AA,AA,IAH,"Houston, TX",TX,JFK,"New York, NY",NY,1023,-2,0,0,-1,1430,-20,0,-2,0,187,167,1417
1/2/2014,AA,AA,IAH,"Houston, TX",TX,JFK,"New York, NY",NY,1029,4,4,0,0,1449,-1,0,-1,0,200,165,1417
1/3/2014,AA,AA,IAH,"Houston, TX",TX,JFK,"New York, NY",NY,1020,-5,0,0,-1,1439,-11,0,-1,0,199,174,1417
1/4/2014,AA,AA,IAH,"Houston, TX",TX,JFK,"New York, NY",NY,1029,4,4,0,0,1444,-6,0,-1,0,195,178,1417
1/5/2014,AA,AA,IAH,"Houston, TX",TX,JFK,"New York, NY",NY,1030,5,5,0,0,1455,5,5,0,0,205,171,1417
1/6/2014,AA,AA,IAH,"Houston, TX",TX,JFK,"New York, NY",NY,1025,0,0,0,0,1417,-33,0,-2,0,172,150,1417
1/7/2014,AA,AA,IAH,"Houston, TX",TX,JFK,"New York, NY",NY,1025,0,0,0,0,1426,-24,0,-2,0,181,163,1417
1/1/2014,AA,AA,JFK,"New York, NY",NY,IAH,"Houston, TX",TX,1640,25,25,1,1,2001,36,36,2,0,261,234,1417
1/2/2014,AA,AA,JFK,"New York, NY",NY,IAH,"Houston, TX",TX,1625,10,10,0,0,2020,55,55,3,0,295,246,1417
1/3/2014,AA,AA,JFK,"New York, NY",NY,IAH,"Houston, TX",TX,1631,16,16,1,1,1944,19,19,1,0,253,204,1417
1/4/2014,AA,AA,JFK,"New York, NY",NY,IAH,"Houston, TX",TX,1617,2,2,0,0,1929,4,4,0,0,252,207,1417
1/5/2014,AA,AA,JFK,"New York, NY",NY,IAH,"Houston, TX",TX,1619,4,4,0,0,2000,35,35,2,0,281,228,1417
1/6/2014,AA,AA,JFK,"New York, NY",NY,IAH,"Houston, TX",TX,1624,9,9,0,0,1952,27,27,1,0,268,232,1417
1/7/2014,AA,AA,JFK,"New York, NY",NY,IAH,"Houston, TX",TX,1649,34,34,1,2,1951,26,26,1,0,242,219,1417
1/1/2014,AA,AA,OGG,"Kahului, HI",HI,LAX,"Los Angeles, CA",CA,1615,-3,0,0,-1,2316,-14,0,-1,0,301,277,2486
1/2/2014,AA,AA,OGG,"Kahului, HI",HI,LAX,"Los Angeles, CA",CA,1621,3,3,0,0,2332,2,2,0,0,311,284,2486
1/3/2014,AA,AA,OGG,"Kahului, HI",HI,LAX,"Los Angeles, CA",CA,1627,9,9,0,0,2330,0,0,0,0,303,270,2486
1/4/2014,AA,AA,OGG,"Kahului, HI",HI,LAX,"Los Angeles, CA",CA,1747,89,89,1,5,20,50,50,3,0,273,259,2486
1/5/2014,AA,AA,OGG,"Kahului, HI",HI,LAX,"Los Angeles, CA",CA,1620,2,2,0,0,2308,-22,0,-2,0,288,262,2486
1/6/2014,AA,AA,OGG,"Kahului, HI",HI,LAX,"Los Angeles, CA",CA,1704,46,46,1,3,12,42,42,2,0,308,266,2486
1/1/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1703,3,3,0,0,1826,-4,0,-1,0,83,69,469
1/2/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1700,0,0,0,0,1833,3,3,0,0,93,71,469
1/3/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1718,18,18,1,1,1846,16,16,1,0,88,67,469
1/5/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1704,4,4,0,0,1843,13,13,0,0,99,76,469
1/6/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1850,110,110,1,7,2031,121,121,8,0,101,71,469
1/7/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1720,20,20,1,1,1847,17,17,1,0,87,71,469
1/8/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1726,16,16,1,1,1849,9,9,0,0,83,68,469
1/9/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1749,39,39,1,2,1929,49,49,3,0,100,68,469
1/10/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1705,-5,0,0,-1,1835,-5,0,-1,0,90,70,469
1/12/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,MFE,"Mission/McAllen/Edinburg, TX",TX,1707,-3,0,0,-1,1833,-7,0,-1,0,86,73,469
